Id,Manufacturer,Model,Prod_Year,Category,Leather_Interioe,Fuel_Type,Engine Volume,Kilometers_Driven,Gear_Box_Type,Drive_Wheel,Selling_Date,Wheel,Color,Airbags,Price
45767770,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,161000,Automatic,Front,05-05-2023,Left wheel,White,4,106630
45804051,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,46764,Automatic,Front,05-05-2023,Left wheel,Blue,4,472050
45776052,OPEL,Vectra,2000,Sedan,No,Petrol,1.8,245000,Manual,Front,05-05-2023,Left wheel,Green,4,84670
45793696,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,177000,Tiptronic,Rear,05-05-2023,Left wheel,Silver,12,178760
45804427,LEXUS,LS 460,2010,Sedan,Yes,Petrol,4.6,108171,Automatic,Front,05-05-2023,Left wheel,Silver,4,380600
45809266,CHEVROLET,Captiva,2013,Jeep,Yes,Diesel,2.2,86359,Automatic,Front,05-05-2023,Left wheel,Grey,4,321040
45775385,BMW,X5,2004,Jeep,Yes,Diesel,3,248000,Tiptronic,4x4,05-05-2023,Left wheel,White,0,250890
45648656,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,186542,Automatic,4x4,05-05-2023,Left wheel,White,12,20380
45771901,TOYOTA,Corolla,2014,Sedan,Yes,Petrol,1.8,169141,Automatic,Front,05-05-2023,Left wheel,Silver,12,43910
45803013,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,185987,Automatic,Front,05-05-2023,Left wheel,White,4,193090
45809211,FORD,Taurus,2015,Sedan,Yes,Petrol,2,87704,Automatic,Front,05-05-2023,Left wheel,Black,4,400920
45768552,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240,Automatic,4x4,05-05-2023,Left wheel,Silver,0,156810
45792647,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,51600,Tiptronic,Front,05-05-2023,Left wheel,Red,8,172490
45730857,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,81665,Automatic,Front,05-05-2023,Left wheel,Black,4,438680
45744610,CHEVROLET,Captiva,2007,Jeep,No,Diesel,2.0 Turbo,230000,Manual,4x4,05-05-2023,Left wheel,Grey,6,194440
45636893,TOYOTA,Yaris iA,2015,Sedan,No,Petrol,1.5,78400,Tiptronic,Front,05-05-2023,Left wheel,Black,12,172490
45760785,AUDI,Q5,2011,Jeep,No,Petrol,3.2,174000,Tiptronic,4x4,05-05-2023,Left wheel,Black,0,147400
45776644,FORD,Focus Flexfuel,2015,Sedan,No,Petrol,2,165616,Automatic,Front,05-05-2023,Left wheel,Black,6,163080
45487601,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,115000,Tiptronic,Front,05-05-2023,Left wheel,Sky blue,12,235210
45798367,MERCEDES-BENZ,GL 550,2013,Jeep,Yes,Petrol,4.7 Turbo,130000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,815390
45649897,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,62938,Automatic,4x4,05-05-2023,Left wheel,Black,12,200710
45802944,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,68558,Automatic,Front,05-05-2023,Left wheel,Black,4,120830
45730623,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,260000,Automatic,Front,05-05-2023,Left wheel,White,4,182400
45793671,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,62336,Automatic,Front,05-05-2023,Left wheel,White,4,76830
45032607,KIA,RIO,2016,Sedan,No,Petrol,1.2,91000,Manual,Front,05-05-2023,Left wheel,Silver,2,163080
45809638,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,127024,Automatic,Front,05-05-2023,Left wheel,Black,4,167660
45770711,BMW,320 I,1995,Sedan,No,Petrol,2,354000,Manual,Rear,05-05-2023,Left wheel,Blue,2,62720
45811267,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,95762,Automatic,4x4,05-05-2023,Left wheel,Black,12,79970
45769241,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651,Automatic,4x4,05-05-2023,Left wheel,Black,0,545680
44650379,MERCEDES-BENZ,CLS 350,2007,Sedan,Yes,Petrol,3.5,127000,Tiptronic,Rear,05-05-2023,Left wheel,Silver,8,235210
45715379,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,170000,Tiptronic,Front,05-05-2023,Left wheel,Brown,10,153670
45696053,BMW,X6,2010,Jeep,Yes,Petrol,3.5 Turbo,165000,Tiptronic,4x4,05-05-2023,Left wheel,Black,8,501780
45770745,SUBARU,Forester,2003,Jeep,Yes,Petrol,2,155000,Automatic,4x4,05-05-2023,Right-hand drive,Green,2,120000
45797424,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,120455,Automatic,Front,05-05-2023,Left wheel,Silver,4,86430
45816584,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,230000,Automatic,Front,05-05-2023,Left wheel,White,8,109760
45641734,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,127515,Automatic,Front,05-05-2023,Left wheel,Black,12,97220
45789389,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,85862,Tiptronic,4x4,05-05-2023,Left wheel,Grey,12,470420
45809183,FORD,Taurus,2011,Sedan,Yes,Petrol,3.5,139934,Automatic,Front,05-05-2023,Left wheel,Silver,4,204690
45809426,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,189000,Automatic,Front,05-05-2023,Left wheel,Black,4,186160
45577910,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0 Turbo,27579,Tiptronic,Front,05-05-2023,Left wheel,Carnelian red,12,213260
45804781,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,75584,Automatic,Front,05-05-2023,Left wheel,Grey,4,405560
45780172,MITSUBISHI,Outlander,2010,Jeep,No,Petrol,2.4,130000,Automatic,4x4,05-05-2023,Left wheel,Silver,6,175620
45162636,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.4,69805,Tiptronic,Front,05-05-2023,Left wheel,Black,12,172490
45796175,FORD,Fusion,2015,Sedan,No,Petrol,2,128000,Tiptronic,Front,05-05-2023,Left wheel,White,10,203850
45808302,JEEP,Patriot,2015,Jeep,Yes,Petrol,2.4,113821,Automatic,Front,05-05-2023,Left wheel,White,12,21950
45803254,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,571919,Automatic,Front,05-05-2023,Left wheel,White,4,103490
42962815,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,2.0 Turbo,29500,Tiptronic,4x4,05-05-2023,Left wheel,Grey,12,799710
45797035,HYUNDAI,Genesis,2010,Sedan,Yes,CNG,2,133225,Automatic,Front,05-05-2023,Left wheel,Black,4,94080
45551019,MERCEDES-BENZ,300,2010,Sedan,Yes,Petrol,3,166400,Automatic,Rear,05-05-2023,Left wheel,Black,8,156810
45766780,RENAULT,Duster,2014,Jeep,No,Diesel,1.5 Turbo,92200,Manual,4x4,05-05-2023,Left wheel,White,4,219530
45802189,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,117466,Automatic,Front,05-05-2023,Left wheel,Grey,4,346730
45442441,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,95296,Tiptronic,Rear,05-05-2023,Left wheel,White,10,225800
45809223,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,88392,Automatic,Front,05-05-2023,Left wheel,White,4,370620
45782087,BMW,545,2003,Sedan,Yes,CNG,4.4,250000,Tiptronic,Rear,05-05-2023,Left wheel,Black,12,156810
45798733,BMW,X5,2009,Jeep,Yes,Petrol,3.5,,Tiptronic,4x4,05-05-2023,Left wheel,Silver,10,238340
45510457,HYUNDAI,Sonata,2012,Sedan,Yes,Hybrid,2.4,88300,Automatic,Front,05-05-2023,Left wheel,Grey,6,228940
45792996,VOLKSWAGEN,Jetta,1999,Sedan,Yes,Petrol,2,185000,Manual,Front,05-05-2023,Left wheel,Silver,0,47040
45794246,MERCEDES-BENZ,E 200,1996,Sedan,No,CNG,2,777777,Manual,Rear,05-05-2023,Left wheel,Silver,4,47040
45757277,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,Automatic,4x4,05-05-2023,Left wheel,Black,0,470420
45804832,AUDI,Q7 sport,2011,Jeep,Yes,Diesel,3,65000,Tiptronic,4x4,05-05-2023,Left wheel,White,12,376330
45806004,MERCEDES-BENZ,S 550,2013,Sedan,Yes,Petrol,4.7 Turbo,106000,Automatic,4x4,05-05-2023,Left wheel,Black,12,345000
45792067,HYUNDAI,Tucson,2019,Sedan,Yes,Petrol,2,31200,Automatic,4x4,05-05-2023,Left wheel,Blue,12,178760
45774862,MERCEDES-BENZ,ML 350,2003,Jeep,Yes,Petrol,3.5,273363,Tiptronic,4x4,05-05-2023,Left wheel,Grey,9,128580
45642788,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,Automatic,Front,05-05-2023,Left wheel,White,12,54880
45744738,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527,Automatic,Front,05-05-2023,Left wheel,Black,4,101920
45806550,OPEL,Vectra C,2003,Sedan,No,Petrol,2.2,180000,Tiptronic,Front,05-05-2023,Left wheel,Blue,12,84670
41883006,FORD,Fusion,2014,Sedan,No,Petrol,2.5,148800,Tiptronic,Front,05-05-2023,Left wheel,Black,6,203850
45804539,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,216751,Automatic,Front,05-05-2023,Left wheel,Silver,4,220630
45760909,INFINITI,FX35,2003,Jeep,Yes,Petrol,3.5,203000,Tiptronic,Rear,05-05-2023,Left wheel,Golden,6,166210
45683762,TOYOTA,Camry sport se,2012,Sedan,Yes,Petrol,2.5,100000,Tiptronic,Front,05-05-2023,Left wheel,Silver,12,247750
45720776,TOYOTA,Prius,2005,Sedan,No,Hybrid,1.5,205000,Tiptronic,Front,05-05-2023,Left wheel,Silver,8,125440
45760082,MERCEDES-BENZ,ML 280,2009,Jeep,Yes,Diesel,3.0 Turbo,158000,Tiptronic,4x4,05-05-2023,Left wheel,Black,8,344940
45790261,BMW,X5,2003,Jeep,Yes,Petrol,3,,Tiptronic,4x4,05-05-2023,Left wheel,Grey,6,131720
45815345,FIAT,500,2013,Sedan,Yes,Petrol,1.4,95000,Tiptronic,Front,05-05-2023,Left wheel,Red,8,100360
45774373,HONDA,Cr-v,2016,Jeep,Yes,Petrol,2.4,88968,Automatic,4x4,05-05-2023,Left wheel,Black,12,100360
45758092,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339,Automatic,4x4,05-05-2023,Left wheel,Black,0,24300
44070835,SUZUKI,Grand Vitara,2005,Jeep,No,Petrol,2.7 Turbo,170000,Manual,Rear,05-05-2023,Left wheel,Grey,8,131720
45525921,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,89000,Tiptronic,Front,05-05-2023,Left wheel,Black,10,185030
45649142,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,Automatic,Front,05-05-2023,Left wheel,Black,12,34500
45811235,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,55362,Automatic,4x4,05-05-2023,Left wheel,Blue,12,181890
45733183,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,306922,Automatic,Front,05-05-2023,Left wheel,Silver,4,106630
45654413,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222,Automatic,4x4,05-05-2023,Left wheel,Black,12,50180
45729920,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,101285,Automatic,Front,05-05-2023,Left wheel,White,4,290940
45803338,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,402881,Automatic,Front,05-05-2023,Left wheel,Silver,4,116040
45805473,MERCEDES-BENZ,B 170,2007,Sedan,Yes,Petrol,1.7,102000,Automatic,Front,05-05-2023,Left wheel,Black,11,119170
45803947,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,119310,Automatic,Front,05-05-2023,Left wheel,Silver,4,211030
44991441,MERCEDES-BENZ,GLE 400 A M G,2016,Jeep,Yes,Petrol,3.0 Turbo,73000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,2540240
45759862,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,Automatic,4x4,05-05-2023,Left wheel,Black,0,128580
45813785,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000,Tiptronic,Front,05-05-2023,Left wheel,Black,12,297930
45816284,BMW,X5,2013,Jeep,Yes,Petrol,3,168395,Automatic,4x4,05-05-2023,Left wheel,Black,12,134850
45776401,MERCEDES-BENZ,E 550,2008,Sedan,Yes,Petrol,5.5,162000,Tiptronic,Rear,05-05-2023,Left wheel,Black,12,266570
45780176,LEXUS,RX 400,2005,Jeep,Yes,Hybrid,3.3,190000,Tiptronic,4x4,05-05-2023,Left wheel,Silver,8,181890
45769532,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542,Automatic,Rear,05-05-2023,Left wheel,Silver,12,310470
45803531,TOYOTA,Highlander LIMITED,2009,Jeep,Yes,Hybrid,3.3,68609,Automatic,4x4,05-05-2023,Left wheel,Silver,8,392010
45803589,HYUNDAI,Sonata,2016,Sedan,Yes,CNG,2,451634,Automatic,Front,05-05-2023,Left wheel,Orange,4,131720
45640930,BMW,X5,2014,Jeep,Yes,Diesel,3,141384,Automatic,4x4,05-05-2023,Left wheel,Blue,0,250890
45732713,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,665558,Automatic,Front,05-05-2023,Left wheel,White,4,103490
45802580,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,208082,Automatic,Front,05-05-2023,Left wheel,White,4,435480
45775575,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3,160000,Tiptronic,4x4,05-05-2023,Left wheel,Silver,16,282250
45625903,BMW,X5,2011,Jeep,Yes,Diesel,3,207694,Automatic,4x4,05-05-2023,Left wheel,Black,0,100360
45810587,CHEVROLET,Orlando,2017,Jeep,Yes,CNG,2,27992,Automatic,Front,05-05-2023,Left wheel,Silver,4,217960
45812446,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,1360000,Automatic,Front,05-05-2023,Left wheel,Silver,10,197570
45797596,BMW,X5,2007,Jeep,Yes,Petrol,4.8,220000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,297930
45787221,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,158000,Automatic,Front,05-05-2023,Left wheel,White,12,116040
45801984,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,68976,Automatic,Front,05-05-2023,Left wheel,White,4,161600
45659002,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,22500,Tiptronic,Front,05-05-2023,Left wheel,White,8,344970
45801836,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,87640,Automatic,Front,05-05-2023,Left wheel,Grey,4,148340
45786714,HYUNDAI,Sonata,2013,Sedan,No,Petrol,2.4,240000,Tiptronic,Front,05-05-2023,Left wheel,Black,10,150530
45728673,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126116,Automatic,Front,05-05-2023,Left wheel,Black,4,368080
45804081,SUZUKI,Grand Vitara,1998,Jeep,Yes,Petrol,2.5,320000,Automatic,Rear,05-05-2023,Left wheel,Black,0,47040
45733227,HYUNDAI,Sonata,2010,Sedan,Yes,CNG,2,89181,Automatic,Front,05-05-2023,Left wheel,Silver,4,75270
45769077,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50930,Automatic,Rear,05-05-2023,Left wheel,Black,12,225800
45788793,NISSAN,Tiida,2006,Sedan,No,Petrol,1.5,184000,Automatic,Front,05-05-2023,Right-hand drive,Silver,8,84670
45732823,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,411260,Automatic,Front,05-05-2023,Left wheel,Orange,4,92520
45792363,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,10000,Automatic,4x4,05-05-2023,Left wheel,Black,12,297930
45814907,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186,Automatic,Front,05-05-2023,Left wheel,Grey,12,98790
45720161,MERCEDES-BENZ,E 270 CDI,2001,Sedan,No,Diesel,2.7 Turbo,245000,Tiptronic,Rear,05-05-2023,Left wheel,Black,10,103490
45502205,BMW,528,2011,Sedan,Yes,Petrol,3,103000,Tiptronic,Rear,05-05-2023,Left wheel,Black,10,266570
45801648,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141799,Automatic,Front,05-05-2023,Left wheel,White,4,194160
45670936,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2 Turbo,275000,Tiptronic,Rear,05-05-2023,Left wheel,Silver,7,241480
45649794,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,Automatic,Front,05-05-2023,Left wheel,White,12,188170
45815006,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,200870,Automatic,Front,05-05-2023,Left wheel,Silver,12,40770
45797718,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,69315,Automatic,Front,05-05-2023,Left wheel,Black,4,224330
45804857,FORD,Fusion,2012,Sedan,Yes,Hybrid,2,145814,Automatic,Front,05-05-2023,Left wheel,White,,257160
45798464,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,200000,Tiptronic,Front,05-05-2023,Left wheel,White,5,119170
45785925,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,50000,Tiptronic,Front,05-05-2023,Left wheel,Grey,16,203850
45758838,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,280195,Automatic,Front,05-05-2023,Left wheel,Red,8,141130
45809642,HONDA,Civic,2018,Sedan,Yes,Petrol,2,26134,Automatic,Front,05-05-2023,Left wheel,Black,4,565090
45786809,BMW,528,1998,Sedan,No,Petrol,2.8,290000,Manual,Rear,05-05-2023,Left wheel,Green,4,72130
45803378,HYUNDAI,Sonata,2012,Sedan,Yes,CNG,2,453075,Automatic,Front,05-05-2023,Left wheel,Silver,4,75270
45802812,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2,101515,Automatic,Front,05-05-2023,Left wheel,White,4,590870
45699818,VOLKSWAGEN,Passat Se,2012,Sedan,Yes,Petrol,2.5,154000,Tiptronic,Front,05-05-2023,Left wheel,Blue,10,156810
45733589,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,40808,Automatic,Front,05-05-2023,Left wheel,Black,4,668150
45733579,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,25255,Automatic,Front,05-05-2023,Left wheel,White,4,644630
45767130,SUBARU,Legacy,2005,Sedan,No,CNG,3,144000,Tiptronic,4x4,05-05-2023,Right-hand drive,Black,,90950
45803185,HYUNDAI,Sonata,2014,Sedan,Yes,CNG,2,385149,Automatic,Front,05-05-2023,Left wheel,Black,4,103490
45810078,HONDA,Civic,2017,Sedan,Yes,Petrol,1.5,19539,Automatic,Front,05-05-2023,Left wheel,Black,4,664820
45787226,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,14500,Automatic,Rear,05-05-2023,Left wheel,Black,10,232070
45779209,TOYOTA,Camry XV50,2014,Sedan,Yes,Petrol,2.5,193280,Automatic,Front,05-05-2023,Left wheel,Black,12,275980
45810340,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,153136,Automatic,Front,05-05-2023,Left wheel,Black,4,205420
45794463,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,160000,Automatic,Front,05-05-2023,Left wheel,Grey,6,141130
45760040,MERCEDES-BENZ,ML 350,2004,Jeep,Yes,Petrol,3.5,149000,Automatic,4x4,05-05-2023,Left wheel,Black,2,150530
44284487,MERCEDES-BENZ,G 350,1995,Jeep,Yes,Diesel,3.2 Turbo,213700,Tiptronic,4x4,05-05-2023,Left wheel,Silver,8,548820
45802859,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,79769,Automatic,Front,05-05-2023,Left wheel,Grey,4,498580
45793835,MERCEDES-BENZ,Viano,2004,Minivan,Yes,CNG,3.2,220000,Automatic,Rear,05-05-2023,Right-hand drive,White,6,175620
45770121,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,260771,Automatic,4x4,05-05-2023,Left wheel,Black,,467280
45730762,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,23739,Automatic,Front,05-05-2023,Left wheel,Blue,4,456330
45803110,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,32000,Automatic,Front,05-05-2023,Left wheel,Orange,4,95650
45732377,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,183631,Automatic,Front,05-05-2023,Left wheel,White,4,208170
45706042,TOYOTA,CHR,2018,Jeep,No,Petrol,2,46000,Tiptronic,Front,05-05-2023,Left wheel,Grey,12,467280
45803447,HYUNDAI,Sonata,2015,Sedan,Yes,CNG,2,371964,Automatic,Front,05-05-2023,Left wheel,Orange,4,125440
45804335,LEXUS,CT 200h,2012,Sedan,Yes,Hybrid,1.8,47286,Automatic,Front,05-05-2023,Left wheel,Grey,4,247380
45804662,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,39747,Automatic,Front,05-05-2023,Left wheel,White,4,492930
45781939,BMW,3.25E+48,2003,Sedan,Yes,Petrol,2.5,182000,Tiptronic,Rear,05-05-2023,Left wheel,Grey,6,109760
45802330,MITSUBISHI,Mirage,2002,Sedan,No,Petrol,1.8,160000,Automatic,Front,05-05-2023,Left wheel,White,2,75000
45726633,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,93338,Automatic,Front,05-05-2023,Left wheel,White,4,261490
45816311,BMW,X5,2017,Jeep,Yes,Petrol,3,62256,Automatic,Rear,05-05-2023,Left wheel,Brown,12,542550
45758196,BMW,535,2011,Sedan,Yes,Petrol,3,128086,Automatic,Rear,05-05-2023,Left wheel,Silver,,172490
45801965,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,51211,Automatic,Front,05-05-2023,Left wheel,Black,4,116040
45781980,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,180000,Automatic,Front,05-05-2023,Left wheel,Black,,100360
45757478,MERCEDES-BENZ,C 180,1996,Sedan,No,Petrol,1.8,212485,Manual,Rear,05-05-2023,Left wheel,Green,2,407690
45732983,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,125064,Automatic,Front,05-05-2023,Left wheel,Silver,4,188260
45804107,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,69088,Automatic,Front,05-05-2023,Left wheel,Black,4,452100
45732349,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,131690,Automatic,Front,05-05-2023,Left wheel,Grey,4,404430
45637602,FORD,Fusion,2013,Sedan,Yes,Petrol,2,89000,Automatic,Rear,05-05-2023,Left wheel,Black,12,185030
45815101,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,185699,Automatic,Front,05-05-2023,Left wheel,White,12,23520
45789552,BMW,530,2003,Sedan,Yes,Petrol,3,223014,Manual,Rear,05-05-2023,Left wheel,Black,,141130
45788500,JAGUAR,F-pace,2016,Jeep,Yes,Diesel,2,40000,Automatic,4x4,05-05-2023,Right-hand drive,Carnelian red,12,1176040
45736918,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,182901,Tiptronic,Front,05-05-2023,Left wheel,Black,2,224230
45019853,HONDA,Cr-v,2007,Jeep,No,Petrol,2.4,88000,Automatic,4x4,05-05-2023,Left wheel,Silver,8,185030
45810385,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,126104,Automatic,Front,05-05-2023,Left wheel,White,4,239940
45715121,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8,108000,Tiptronic,Front,05-05-2023,Left wheel,Black,10,159940
44960962,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,75000,Tiptronic,Front,05-05-2023,Left wheel,Black,8,272840
45804144,MERCEDES-BENZ,GL 320,2010,Jeep,Yes,Diesel,3.0 Turbo,240000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,354380
45757915,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918,Automatic,4x4,05-05-2023,Left wheel,Black,12,470420
45816562,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,104270,Automatic,Front,05-05-2023,Left wheel,White,12,21170
45095646,VOLKSWAGEN,Tiguan,2012,Jeep,No,Petrol,2.0 Turbo,194603,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,188170
45775624,SUBARU,XV,2013,Jeep,No,Petrol,2.0 Turbo,128000,Manual,4x4,05-05-2023,Left wheel,White,8,100360
45813308,LEXUS,LX 570,2013,Jeep,Yes,Petrol,5.7,211638,Automatic,4x4,05-05-2023,Left wheel,Black,12,87810
45679578,HONDA,Cr-v,2002,Jeep,Yes,Petrol,2,200000,Automatic,4x4,05-05-2023,Right-hand drive,Carnelian red,4,103490
45733721,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,61600,Automatic,Front,05-05-2023,Left wheel,Black,4,500180
45778055,MERCEDES-BENZ,C 240,1999,Sedan,Yes,CNG,2.4,300800,Tiptronic,Rear,05-05-2023,Left wheel,Black,6,50180
45792139,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496,Automatic,Front,05-05-2023,Left wheel,Black,4,119170
44923742,KIA,Sportage,2011,Jeep,No,Petrol,2.4,85000,Tiptronic,4x4,05-05-2023,Left wheel,Black,12,241480
45425408,FORD,Escape SE,2013,Jeep,Yes,Petrol,1.6,14000,Tiptronic,Front,05-05-2023,Right-hand drive,Grey,12,216390
45758223,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,Automatic,4x4,05-05-2023,Left wheel,White,,319880
45816600,BMW,3.20E+38,1997,Sedan,No,Petrol,2,25000,Manual,Rear,05-05-2023,Left wheel,White,2,94080
45759917,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,145000,Tiptronic,4x4,05-05-2023,Left wheel,Silver,,341840
45725923,SSANGYONG,Actyon,2011,Sedan,Yes,Diesel,2,194314,Automatic,Front,05-05-2023,Left wheel,Silver,4,161600
45797210,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,109629,Automatic,Front,05-05-2023,Left wheel,Silver,4,362350
45808983,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,130000,Automatic,Front,05-05-2023,Left wheel,Grey,4,92520
45814384,KIA,Cerato,2014,Sedan,No,Petrol,1.6,76000,Automatic,Front,05-05-2023,Left wheel,Black,6,213260
45792036,TOYOTA,Highlander,2017,Sedan,Yes,Petrol,3.5,34082,Automatic,Front,05-05-2023,Left wheel,Blue,12,178760
45642362,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626,Automatic,Front,05-05-2023,Left wheel,Black,12,34500
45797747,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,113516,Automatic,Front,05-05-2023,Left wheel,Black,4,194160
45769765,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,131000,Automatic,Front,05-05-2023,Left wheel,Black,12,219530
45617768,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912,Automatic,Front,05-05-2023,Left wheel,White,12,37630
45492257,VOLKSWAGEN,Passat,2017,Sedan,Yes,Petrol,1.8 Turbo,49800,Automatic,Front,05-05-2023,Left wheel,Grey,12,344970
